id_cliente,nombre,email,segmento_demografico,tipo_contrato,fecha_alta
4699,Tejedor y asociados S.L.L.,anunciacionortuno@example.com,PYME,Mensual,2023-02-05
4700,Manufacturas Romero S.A.,zaira74@example.net,Gran Empresa,Anual,2024-07-12
4701,Transportes GCPQ S.L.N.E,estebanrolando@example.net,Startup,Mensual,2021-09-23
4702,Talleres Larrea y asociados S.L.N.E,corona39@example.com,Gran Empresa,Mensual,2024-11-16
4703,Consultoría Carbajo S.Coop.,jmorell@example.org,PYME,Premium,2022-03-15
4704,Soluciones Barranco S.Coop.,gsierra@example.net,Startup,Premium,2024-02-23
4705,Nereida Fonseca Villanueva S.A.,cayetano30@example.org,PYME,Anual,2023-08-25
4706,Fábrica Zamora S.A.,dsegarra@example.com,Gran Empresa,Premium,2023-12-04
4707,Banco SGT S.Com.,carmelaperales@example.org,Gran Empresa,Premium,2024-05-17
4708,Distribuciones Fernández S.L.,josuejaen@example.com,Gran Empresa,Premium,2023-07-20
4709,Inversiones Delgado S.Com.,ricartbarbara@example.com,Startup,Premium,2022-05-09
4710,Restauración del Mediterráneo S.Com.,cesarpuig@example.com,Startup,Anual,2022-05-01
4711,Inmobiliaria Ibérica S.Com.,nsuarez@example.com,PYME,Mensual,2022-10-18
4712,Balaguer y Pallarès S.L.N.E,smorcillo@example.org,PYME,Anual,2024-07-21
4713,Consultoría Ibérica S.Coop.,canalsfidel@example.net,Startup,Premium,2024-12-07
4714,Moliner & Asociados S.Com.,rodateresa@example.net,PYME,Premium,2021-04-10
4715,Grupo Huertas S.Coop.,garridoeugenia@example.com,PYME,Anual,2022-12-01
4716,Inmobiliaria Higueras & Asociados S.L.,julieta14@example.com,Gran Empresa,Premium,2025-06-18
4717,Suministros Neira y asociados S.A.,gabino58@example.net,PYME,Mensual,2021-12-13
4718,Industrias Globales S.A.,qasensio@example.com,Gran Empresa,Premium,2024-11-02
4719,Murcia y asociados S.Com.,valleiban@example.net,PYME,Mensual,2022-08-23
4720,Zabaleta y Castells S.Com.,trinidadaraujo@example.com,PYME,Anual,2021-10-05
4721,Hnos Diéguez S.A.,abayona@example.net,Gran Empresa,Mensual,2021-04-26
4722,Familia Cabezas S.A.,emiliacarbajo@example.org,Gran Empresa,Premium,2025-05-11
4723,Luisina Villar Zaragoza S.A.,imelda61@example.com,PYME,Anual,2021-02-25
4724,Finanzas Mateo S.Coop.,zaida84@example.org,PYME,Premium,2023-01-11
4725,Gomez & Asociados S.Com.,eladio53@example.com,Startup,Mensual,2024-08-31
4726,Industrias YS S.A.,clotilde00@example.net,PYME,Mensual,2021-01-02
4727,Tecnologías Galiano S.A.,ricardo68@example.net,Gran Empresa,Premium,2025-03-24
4728,Perera y Salgado S.A.,zabaletapaula@example.org,Startup,Premium,2022-09-05
4729,Costa y asociados S.C.P,oolmedo@example.net,PYME,Mensual,2025-06-16
4730,Hnos Morera S.Com.,duilioalba@example.net,Gran Empresa,Premium,2021-04-07
4731,Hotel del Levante S.A.,natanaelvigil@example.net,Gran Empresa,Mensual,2022-06-13
4732,Madrid y Badía S.L.,joaquinpaz@example.org,Gran Empresa,Premium,2024-09-01
4733,Hotel PI S.Com.,dora25@example.net,Startup,Premium,2021-02-07
4734,Alimentación KJLR S.A.,alvaroescamilla@example.org,Gran Empresa,Anual,2022-01-17
4735,Comercial Tudela & Asociados S.A.D,avalles@example.com,Gran Empresa,Mensual,2022-08-04
4736,Fortunata Vigil Recio S.A.,zorrillamarisela@example.org,Startup,Mensual,2023-06-05
4737,Grupo Berenguer S.L.,lloretcoral@example.org,Startup,Premium,2025-05-26
4738,Torrent & Asociados S.L.,carranzaeligia@example.org,PYME,Anual,2022-08-02
4739,Grupo Antúnez S.A.,kagullo@example.com,PYME,Premium,2022-11-26
4740,Maristela Baró Cruz S.L.,xchacon@example.net,Startup,Anual,2023-12-01
4741,Transportes Globales S.L.,ximenacuevas@example.org,Gran Empresa,Premium,2022-09-16
4742,Hotel Lladó S.Com.,sandalio60@example.net,Gran Empresa,Premium,2024-12-15
4743,Marc Pedraza Campo S.Coop.,sobrinomacario@example.org,Startup,Mensual,2024-03-09
4744,Industrias Peña y asociados S.L.L.,rosaliasegui@example.org,Startup,Premium,2023-12-24
4745,Grupo Segura S.L.N.E,josefina76@example.net,Startup,Premium,2024-07-09
4746,Infraestructuras SVU S.A.,perla38@example.net,Gran Empresa,Anual,2024-02-06
4747,Arana & Asociados S.Coop.,gertrudis37@example.net,PYME,Mensual,2022-10-15
4748,Familia Chacón S.A.,odalisporcel@example.com,Startup,Premium,2023-04-11
4749,Alicia Ferrera Solana S.Com.,armida93@example.net,PYME,Anual,2021-07-16
4750,Montaña y Barreda S.Coop.,maria-carmen55@example.net,PYME,Mensual,2024-02-16
4751,Soluciones Fernández & Asociados S.L.L.,ruperta56@example.com,Gran Empresa,Premium,2021-04-11
4752,Supermercados Badía & Asociados S.Com.,castillojaviera@example.com,Startup,Mensual,2023-03-13
4753,Alonso y asociados S.A.T.,oquintanilla@example.com,Startup,Anual,2021-05-23
4754,Chema Pujadas Riera S.A.,fabregaspepe@example.com,Startup,Premium,2021-02-03
4755,Ferrándiz y Clavero S.L.,ameliavizcaino@example.net,PYME,Premium,2021-12-04
4756,Infraestructuras Molina & Asociados S.Com.,gimenezfernanda@example.net,Gran Empresa,Premium,2022-08-02
4757,Banco Álamo S.A.D,nbernad@example.com,Startup,Mensual,2025-07-28
4758,Inversiones Rodrigo & Asociados S.L.N.E,miguel-angelverdu@example.net,Gran Empresa,Mensual,2023-12-31
4759,Farmaceútica Porta S.L.N.E,brius@example.org,PYME,Anual,2021-10-08
4760,Aguilera y Velázquez S.C.P,eli91@example.net,PYME,Mensual,2023-08-04
4761,Alimentación Adadia S.Com.,tono85@example.net,Startup,Mensual,2022-06-22
4762,Desarrollo RIC S.Coop.,larafilomena@example.org,Gran Empresa,Mensual,2023-11-08
4763,Servicios ZNA S.Coop.,fabrafernando@example.org,Gran Empresa,Premium,2023-07-05
4764,Barrena & Asociados S.Coop.,giljaviera@example.net,Startup,Mensual,2021-11-27
4765,Marita Armas Almazán S.Coop.,jose-manuel89@example.net,Startup,Anual,2022-11-02
4766,Instalaciones Cuevas S.A.,carina53@example.com,PYME,Premium,2025-06-28
4767,Banca Privada Palau S.Com.,catalinalosa@example.com,Startup,Premium,2024-06-05
4768,Leandro Polo Rey S.A.,teodora12@example.org,Startup,Premium,2021-07-08
4769,Vicenta Casado Alcántara S.Com.,bermudezpaco@example.org,Startup,Mensual,2021-02-17
4770,Cantero y Galvez S.L.,castellonelida@example.net,Gran Empresa,Anual,2021-02-23
4771,Cabello & Asociados S.A.,bbenavides@example.org,Gran Empresa,Mensual,2024-10-08
4772,Modesta Mascaró Adadia S.A.U,ascensionferrera@example.org,PYME,Premium,2021-11-03
4773,Finanzas Vilaplana S.Com.,qarnal@example.net,Startup,Anual,2021-05-07
4774,Hnos Olmedo S.A.,salaurbano@example.net,Gran Empresa,Premium,2024-12-01
4775,José Manuel Villalba Frutos S.A.,claudiapalmer@example.com,PYME,Anual,2024-07-10
4776,Compañía Pla S.Com.,eligiomachado@example.org,Startup,Anual,2023-12-09
4777,Transportes Saavedra S.L.L.,jvendrell@example.org,Gran Empresa,Mensual,2021-09-20
4778,Distribuciones Valbuena S.L.N.E,rebeca33@example.net,Gran Empresa,Mensual,2025-03-08
4779,Alvarez & Asociados S.Coop.,jose-franciscorivera@example.com,Startup,Premium,2023-03-23
4780,Inversiones del Levante S.Com.,ddalmau@example.org,Gran Empresa,Premium,2024-02-12
4781,Suministros Contreras y asociados S.Coop.,alsinaalexandra@example.org,PYME,Mensual,2021-04-18
4782,Hermanos Ibáñez S.A.,primitivabarrios@example.org,Gran Empresa,Premium,2021-08-03
4783,Promociones Avanzadas S.Com.,salvamarcos@example.com,PYME,Mensual,2022-05-03
4784,Instalaciones Manjón S.Coop.,yguijarro@example.net,Gran Empresa,Anual,2023-05-20
4785,Familia Cabo S.L.L.,lucho56@example.org,Startup,Mensual,2021-10-15
4786,Garcia y Vargas S.L.N.E,victor-manuelcalderon@example.com,Gran Empresa,Mensual,2023-03-25
4787,Familia Cornejo S.L.U.,martaseco@example.com,Gran Empresa,Mensual,2023-05-28
4788,Hnos Figueras S.L.L.,corrallucila@example.com,Startup,Mensual,2021-07-23
4789,Suministros Ibérica S.L.U.,yvalenciano@example.com,Startup,Anual,2021-07-08
4790,Bermúdez y Núñez S.L.N.E,sferrer@example.net,PYME,Premium,2025-01-31
4791,Carina Agullo Bonilla S.A.,blerma@example.net,Gran Empresa,Premium,2021-12-17
4792,Restauración Pou S.A.,americacanals@example.com,PYME,Mensual,2023-04-28
4793,Hnos Paredes S.Coop.,juan-manuel91@example.net,Startup,Mensual,2024-12-08
4794,Supermercados Española S.Com.,vilaprimitivo@example.com,Startup,Mensual,2024-01-30
4795,Tejedor y Montalbán S.L.,caparrossandra@example.net,Gran Empresa,Mensual,2023-11-01
4796,Quintanilla y Camino S.L.U.,mateossebastian@example.net,PYME,Anual,2023-08-22
4797,Jordá y Fortuny S.L.N.E,camat@example.net,PYME,Premium,2022-11-03
4798,Suministros Cuenca S.L.,moraledaalejo@example.net,PYME,Premium,2021-01-13
4799,Inversiones Pedro S.Com.,clara58@example.net,PYME,Anual,2024-04-29
4800,Supermercados YPTR S.L.,bernardapol@example.org,Gran Empresa,Premium,2022-02-03
4801,Estevez y Porcel S.Com.,moisespinto@example.net,Startup,Mensual,2022-08-15
4802,Salvador & Asociados S.L.N.E,ale16@example.org,Gran Empresa,Anual,2025-07-25
4803,Farmaceútica Baquero & Asociados S.L.L.,emma99@example.com,PYME,Mensual,2022-09-18
4804,Hnos Márquez S.A.,benigno13@example.com,Startup,Mensual,2021-07-18
4805,Victoriano Laguna Arjona S.A.,fvilalta@example.org,Gran Empresa,Mensual,2024-11-24
4806,Alberola y Tejedor S.L.L.,qjerez@example.org,PYME,Premium,2024-09-25
4807,Supermercados VSU S.A.U,maricruz39@example.net,Startup,Mensual,2022-04-21
4808,Talleres Carro & Asociados S.L.,uramis@example.net,PYME,Anual,2023-04-24
4809,Comercializadora Solé S.Coop.,jennycarpio@example.net,Startup,Anual,2024-02-13
4810,Banca Privada Martorell & Asociados S.A.,olimpia22@example.org,Gran Empresa,Premium,2024-01-29
4811,Familia Flores S.A.D,harmas@example.org,Startup,Anual,2025-07-26
4812,Botella & Asociados S.A.U,maximianocatala@example.net,Gran Empresa,Premium,2023-05-29
4813,Minería CPO S.L.,evaristo04@example.org,PYME,Anual,2022-08-12
4814,Restauración Iglesia y asociados S.A.,aurora61@example.org,PYME,Mensual,2021-08-20
4815,Américo Ayala Ricart S.L.,garce@example.com,PYME,Mensual,2023-09-21
4816,Castillo y asociados S.A.,eugeniochacon@example.com,PYME,Anual,2021-01-12
4817,Prado & Asociados S.L.N.E,wcamara@example.org,Gran Empresa,Anual,2024-10-07
4818,Pulido y Luna S.Com.,herbertosastre@example.org,Gran Empresa,Anual,2025-02-13
4819,Felipa Checa Buendía S.L.U.,grashernan@example.org,Startup,Premium,2021-02-24
4820,Malena Saura Ochoa S.Coop.,elpidioamigo@example.com,Startup,Premium,2021-08-21
4821,Distribuciones MODC S.L.L.,penamaximiano@example.org,Startup,Premium,2023-03-09
4822,Octavio Rincón Aguilera S.A.,cocasusana@example.com,Gran Empresa,Mensual,2023-12-26
4823,Francisco y asociados S.L.,rodrigotoledo@example.net,Startup,Anual,2025-01-05
4824,Finanzas JQD S.L.N.E,xaliaga@example.org,Startup,Anual,2024-12-08
4825,Compañía VMZH S.L.L.,martinezangelica@example.net,PYME,Premium,2021-08-30
4826,Cortes & Asociados S.Coop.,zadan@example.com,PYME,Mensual,2021-10-12
4827,Soluciones del Mediterráneo S.L.N.E,anselmo54@example.net,PYME,Premium,2022-12-24
4828,Cantero y Diéguez S.L.N.E,xmarco@example.org,PYME,Anual,2024-03-09
4829,Berrocal y asociados S.L.L.,evalcarcel@example.net,Gran Empresa,Anual,2023-07-30
4830,Tecnologías Pascual & Asociados S.Com.,cornelio84@example.com,Gran Empresa,Anual,2024-08-07
4831,Hermanos Fuertes S.A.,selenadomenech@example.net,Startup,Mensual,2024-12-10
4832,Fábrica Herranz S.Coop.,pozocarmela@example.com,PYME,Anual,2025-01-22
4833,Menéndez y Carpio S.A.,ecoello@example.org,PYME,Premium,2021-01-21
4834,Grupo Huerta S.Coop.,lola07@example.org,Startup,Mensual,2023-11-08
4835,Ortiz y Fuente S.A.,roldaninigo@example.com,PYME,Anual,2025-07-15
4836,Hotel Castellana S.Coop.,calistocerro@example.com,Startup,Anual,2022-07-31
4837,Gonzalez y Zabala S.Com.,josuefigueroa@example.net,PYME,Mensual,2021-04-08
4838,Alimentación Valencia S.Com.,mercadercecilia@example.com,Startup,Mensual,2024-04-08
4839,Zabala y Calvo S.L.N.E,teo14@example.net,PYME,Anual,2021-08-23
4840,Grupo Gaya S.L.N.E,esandoval@example.org,PYME,Anual,2023-05-11
4841,Ayuso y Cisneros S.L.N.E,mosqueraalfredo@example.net,PYME,Anual,2024-06-01
4842,Julia Rubio Sabater S.A.U,monrealtristan@example.com,PYME,Anual,2025-02-09
4843,Farmaceútica IPBC S.L.,isaias21@example.org,Gran Empresa,Mensual,2023-07-05
4844,Hermanos Mendoza S.Com.,lino91@example.com,Gran Empresa,Mensual,2024-02-06
4845,Grupo Valderrama S.A.,pdiego@example.com,PYME,Anual,2023-10-09
4846,Manufacturas Ibañez y asociados S.L.,geronimo29@example.com,Startup,Anual,2022-09-26
4847,Tecnologías Gomez y asociados S.L.N.E,reinaldo83@example.net,Gran Empresa,Anual,2022-02-22
4848,Comercial Hernando y asociados S.L.,tcanas@example.org,PYME,Anual,2021-04-19
4849,Farmaceútica Integrales S.L.N.E,eusebiagil@example.org,PYME,Mensual,2023-10-02
4850,Mayo y Calvet S.Coop.,gcueto@example.net,Startup,Anual,2023-10-18
4851,Banco Fabregat y asociados S.Coop.,portega@example.com,Gran Empresa,Anual,2022-02-15
4852,Lorenzo Pazos Lobo S.C.P,rolando24@example.org,Startup,Premium,2023-01-17
4853,Logística LC S.L.L.,hdiaz@example.com,Startup,Premium,2022-12-15
4854,Sol Moles Jover S.A.U,angelinanevado@example.com,Startup,Anual,2023-07-02
4855,Hermanos Manuel S.C.P,mayoraljacinto@example.net,Gran Empresa,Premium,2023-04-23
4856,Moya y asociados S.A.,xmurcia@example.com,Startup,Anual,2022-10-20
4857,Hermanos Parra S.A.T.,fvazquez@example.net,PYME,Mensual,2022-11-12
4858,Hnos Chaparro S.A.T.,ftello@example.net,PYME,Premium,2021-02-17
4859,Hnos Cuervo S.Coop.,claudio29@example.com,Gran Empresa,Premium,2025-01-23
4860,Inmobiliaria Ferreras y asociados S.L.,aaron74@example.net,Gran Empresa,Anual,2021-07-24
4861,Soto y asociados S.A.,venceslascano@example.net,Startup,Mensual,2025-01-10
4862,Farmaceútica Avanzadas S.A.U,odalis36@example.org,PYME,Mensual,2024-03-04
4863,Asenjo & Asociados S.Coop.,filomena47@example.net,PYME,Premium,2023-03-29
4864,Servicios Quevedo & Asociados S.A.,priegocarlota@example.com,Gran Empresa,Mensual,2025-02-07
4865,Muro y Luján S.Com.,basilio37@example.net,PYME,Mensual,2022-09-22
4866,Hoz y asociados S.Com.,castanedamatias@example.org,Gran Empresa,Premium,2022-12-15
4867,Mínguez y Ochoa S.A.T.,fusterfermin@example.org,PYME,Mensual,2022-03-25
4868,Inversiones Integrales S.A.D,socorrocalatayud@example.com,Gran Empresa,Anual,2024-04-08
4869,Comercial Alvarez & Asociados S.L.,escrivafeliciano@example.net,Gran Empresa,Mensual,2021-05-27
4870,Banca Privada ERDK S.A.,jordan47@example.org,PYME,Mensual,2021-12-03
4871,Banca Privada ZXI S.Com.,mariacano@example.org,Gran Empresa,Mensual,2025-07-20
4872,Torre & Asociados S.Com.,sandovalnicodemo@example.com,PYME,Anual,2021-08-04
4873,Servicios VEF S.Coop.,hectorperal@example.com,PYME,Premium,2021-07-24
4874,Industrias Losada S.L.,rprats@example.org,Startup,Anual,2025-02-09
4875,Servicios CVM S.L.N.E,hortensiaoliva@example.com,PYME,Anual,2024-10-08
4876,Farmaceútica MJ S.L.N.E,loretofeliu@example.net,Startup,Premium,2021-06-30
4877,Pol y asociados S.Coop.,cintia38@example.com,PYME,Anual,2024-03-17
4878,Goicoechea y Marcos S.A.U,lorenzaavila@example.org,Gran Empresa,Mensual,2022-08-21
4879,Distribuciones Mínguez S.L.,elodia87@example.net,Startup,Premium,2025-02-07
4880,Fabiana Merino Pareja S.A.,rmorales@example.org,Gran Empresa,Anual,2021-08-31
4881,Ruperta Cabello Valle S.Com.,casesmaximiano@example.net,PYME,Premium,2024-07-24
4882,Despacho Iberia S.L.N.E,dvelez@example.net,PYME,Mensual,2021-06-06
4883,Minería del Norte S.A.T.,lisandro82@example.com,Startup,Mensual,2021-01-22
4884,Comercial Royo S.Coop.,aurea17@example.net,Gran Empresa,Anual,2025-01-16
4885,Instalaciones JVD S.L.,bcapdevila@example.com,Gran Empresa,Mensual,2023-08-15
4886,Talleres Manzano & Asociados S.L.N.E,bruagata@example.net,Gran Empresa,Mensual,2021-02-01
4887,Grupo Vives S.Coop.,ana73@example.com,Startup,Premium,2025-06-21
4888,Servicios Ibéricos S.A.,priscila91@example.com,PYME,Mensual,2023-06-18
4889,Soluciones López y asociados S.A.,felixmendez@example.com,Gran Empresa,Mensual,2024-10-27
4890,Llopis y asociados S.Com.,aguadoamancio@example.com,Gran Empresa,Mensual,2021-07-13
4891,Bautista y asociados S.Com.,fcarrion@example.com,Startup,Premium,2024-11-11
4892,Cánovas y Ribes S.Com.,ainaratena@example.org,Startup,Premium,2023-04-20
4893,Comercial del Levante S.A.,brunilda33@example.com,Startup,Anual,2025-03-20
4894,Hernando Sanmiguel Higueras S.L.U.,coellofermin@example.com,Gran Empresa,Mensual,2021-11-25
4895,Inversiones Pulido S.Coop.,xamador@example.net,PYME,Anual,2022-09-20
4896,Minería Ibéricos S.L.L.,calisto45@example.net,PYME,Mensual,2025-01-27
4897,Fábrica Esparza & Asociados S.Coop.,uparra@example.net,Gran Empresa,Premium,2022-07-05
4898,Hermanos Bayona S.L.,jguillen@example.net,PYME,Mensual,2022-10-03
4899,Calderon y Bartolomé S.A.,lsanchez@example.com,PYME,Mensual,2022-08-28
4900,Despacho Roma S.L.,albano33@example.org,Gran Empresa,Mensual,2023-04-28
4901,Promociones Arenas S.Com.,romulo03@example.org,Gran Empresa,Mensual,2023-04-25
4902,Instalaciones Globales S.L.,lope82@example.org,Gran Empresa,Premium,2022-02-04
4903,Finanzas Cortina S.L.,hporta@example.com,Gran Empresa,Mensual,2021-09-10
4904,Familia Gomila S.Com.,carlito46@example.net,PYME,Premium,2021-01-19
4905,Hnos Hernando S.C.P,valeria89@example.net,PYME,Anual,2025-01-17
4906,Fábrica del Norte S.Com.,fverdugo@example.net,Startup,Mensual,2025-04-19
4907,Comercial JQPQ S.L.N.E,benigno33@example.com,Startup,Mensual,2024-03-21
4908,Jimenez y Alcázar S.A.T.,wquintanilla@example.com,Startup,Mensual,2021-10-24
4909,Hotel EG S.Coop.,marinopera@example.org,Startup,Anual,2024-04-21
4910,Tecnologías Ibéricos S.A.T.,tgisbert@example.net,Gran Empresa,Premium,2021-11-25
4911,Grupo Figueras S.Com.,belen46@example.net,Gran Empresa,Premium,2022-12-30
4912,Cañellas y Puente S.Coop.,paola98@example.com,Gran Empresa,Anual,2023-10-14
4913,Transportes Toro y asociados S.A.,graciela15@example.com,Gran Empresa,Premium,2023-08-20
4914,Consultoría Raya S.Coop.,hernandojuan-antonio@example.org,PYME,Premium,2023-03-18
4915,Lobato y asociados S.L.,solecalixto@example.com,Startup,Premium,2022-09-13
4916,Leoncio Amaya Torrent S.Com.,berrocalrodolfo@example.com,Gran Empresa,Anual,2022-09-13
4917,Farmaceútica Olivera S.Coop.,contrerasjulio-cesar@example.net,Startup,Mensual,2023-10-17
4918,Supermercados Martí & Asociados S.Coop.,jorgeacuna@example.com,PYME,Mensual,2021-01-04
4919,Desarrollo Zabaleta S.C.P,fgarcia@example.com,PYME,Mensual,2022-05-19
4920,Concepción Azorin Boada S.L.L.,adalbertomancebo@example.net,Startup,Anual,2023-12-04
4921,Inmobiliaria Carretero S.A.,patriciovaldes@example.com,PYME,Premium,2022-02-16
4922,Sanjuan y asociados S.A.,dazasabina@example.org,PYME,Anual,2024-07-23
4923,Distribuciones Torrijos S.L.,martinezjose-ignacio@example.net,Gran Empresa,Anual,2021-09-26
4924,Villar & Asociados S.Coop.,diego15@example.com,PYME,Premium,2022-07-16
4925,Velázquez y Rodríguez S.Com.,jordimendoza@example.org,Gran Empresa,Anual,2021-02-11
4926,Despacho UEEP S.L.,prietosabina@example.org,Startup,Anual,2022-04-17
4927,Doménech y Orozco S.L.N.E,ramiro74@example.org,Startup,Anual,2021-03-29
4928,Logística OC S.L.N.E,pascualaarmengol@example.org,Startup,Mensual,2022-06-29
4929,Núñez y Mulet S.Com.,dominga87@example.org,Startup,Mensual,2024-01-07
4930,Familia Valverde S.Com.,vilaltairis@example.net,PYME,Anual,2021-10-07
4931,Claudia Almeida Infante S.C.P,trinidad61@example.net,Gran Empresa,Mensual,2021-10-13
4932,Saldaña & Asociados S.Coop.,nelias@example.com,Gran Empresa,Anual,2021-12-14
4933,Inversiones Segarra S.Com.,satienza@example.com,Gran Empresa,Mensual,2024-12-15
4934,Inmobiliaria Avanzadas S.L.,ruy33@example.org,Gran Empresa,Premium,2022-08-05
4935,Portillo y asociados S.Coop.,maximoortuno@example.org,Gran Empresa,Premium,2021-09-30
